id,birth_year,gender,category,weight,height,pro_agility_l,pro_agility_r,broad_jump,vertical_jump,dash_10yd,shuttle_100yd,shuttle_150yd,shuttle_300yd,flexed_arm_hang,pull_ups,ue_watt,le_watt,age,demo_edu,demo_income,demo_fin_support,demo_sports_access,demo_years_org_sport,demo_race_asian,demo_race_black,demo_race_hispanic,demo_race_native,demo_race_pacific,demo_race_white,mtq_score,grt_score,res_score,se_score,sms_core,twc_score,hst_age_first_league,hst_age_regular_hky,hst_age_supervised,hst_age_main_sport,hst_practice_hrs_band,hst_game_hrs_band,hst_hky_8plus_months,hst_multi_sport_level,hst_effort,hst_focus,hst_enjoyment,hst_camps_freq,hst_relocated,hst_injury_count_12_16,hst_days_missed_2y,hst_comp_level,hst_age_first_at_level,cog_focus_score,sleep_hrs_band,nut_balanced_meals,nut_score,nut_limiting_factors,nut_energy_mornings,cog_decision_intelligence_score,cog_pregame_anxiety,cop_breathing_exercises,cop_self_talk,cop_visualization,cop_talking_to_teammate,cop_other,coach_score,weight_abs_impr,weight_rel_impr_pct,weight_impr_per_year,height_abs_impr,height_rel_impr_pct,height_impr_per_year,pro_agility_l_abs_impr,pro_agility_l_rel_impr_pct,pro_agility_l_impr_per_year,pro_agility_r_abs_impr,pro_agility_r_rel_impr_pct,pro_agility_r_impr_per_year,broad_jump_abs_impr,broad_jump_rel_impr_pct,broad_jump_impr_per_year,vertical_jump_abs_impr,vertical_jump_rel_impr_pct,vertical_jump_impr_per_year,dash_10yd_abs_impr,dash_10yd_rel_impr_pct,dash_10yd_impr_per_year,shuttle_100yd_abs_impr,shuttle_100yd_rel_impr_pct,shuttle_100yd_impr_per_year,shuttle_150yd_abs_impr,shuttle_150yd_rel_impr_pct,shuttle_150yd_impr_per_year,shuttle_300yd_abs_impr,shuttle_300yd_rel_impr_pct,shuttle_300yd_impr_per_year,flexed_arm_hang_abs_impr,flexed_arm_hang_rel_impr_pct,flexed_arm_hang_impr_per_year,pull_ups_abs_impr,pull_ups_rel_impr_pct,pull_ups_impr_per_year,ue_watt_abs_impr,ue_watt_rel_impr_pct,ue_watt_impr_per_year,le_watt_abs_impr,le_watt_rel_impr_pct,le_watt_impr_per_year,category_progression,num_tests,ever_promoted_between_tests,target_pro_success
Athlete 484,2009,0,4,92.30,61.00,4.98,4.96,73.00,17.50,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.80,46.77%,17.40,5.25,9.21%,2.63,0.31,6.37%,0.16,0.23,4.71%,0.12,3.00,4.17%,1.50,3.00,20.00%,1.50,0.14,7.37%,0.07,2.00,10.17%,1.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3.00,37.50%,1.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,4,1,0
Athlete 484,2009,0,4,109.20,62.25,4.87,4.88,72.00,15.00,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.80,46.77%,17.40,5.25,9.21%,2.63,0.31,6.37%,0.16,0.23,4.71%,0.12,3.00,4.17%,1.50,3.00,20.00%,1.50,0.14,7.37%,0.07,2.00,10.17%,1.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3.00,37.50%,1.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,4,1,0
Athlete 485,2009,0,4,137.10,64.75,5.30,5.22,72.00,18.00,1.93,,31.00,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,1,0,0
Athlete 486,2009,2,5,96.4,58.25,4.9,5.01,72,16.5,1.98,,,70.33,inj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,1,0,0
Athlete 487,2009,2,2,,52.25,5.24,5.25,70,15.50,2.02,,,64.67,41.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.50,53.07%,10.38,10.75,20.57%,2.69,0.67,14.66%,0.17,0.66,14.38%,0.17,18.00,25.71%,4.50,7.50,48.39%,1.88,0.31,18.13%,0.08,0.00,0.00%,0.00,0.00,0.00%,0.00,9.33,15.30%,2.33,34.00,242.86%,8.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,4,5,1,0
Athlete 487,2009,2,3,78.2,54.50,5.03,5.04,71,17.50,1.92,,,61.00,48.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.50,53.07%,10.38,10.75,20.57%,2.69,0.67,14.66%,0.17,0.66,14.38%,0.17,18.00,25.71%,4.50,7.50,48.39%,1.88,0.31,18.13%,0.08,0.00,0.00%,0.00,0.00,0.00%,0.00,9.33,15.30%,2.33,34.00,242.86%,8.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,4,5,1,0
Athlete 487,2009,2,4,93,57,4.97,5.03,74,17.50,1.90,,,63.33,34.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.50,53.07%,10.38,10.75,20.57%,2.69,0.67,14.66%,0.17,0.66,14.38%,0.17,18.00,25.71%,4.50,7.50,48.39%,1.88,0.31,18.13%,0.08,0.00,0.00%,0.00,0.00,0.00%,0.00,9.33,15.30%,2.33,34.00,242.86%,8.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,4,5,1,0
Athlete 487,2009,2,6,107.4,61.00,4.76,4.74,79.00,20.50,1.88,,,61.67,37.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.50,53.07%,10.38,10.75,20.57%,2.69,0.67,14.66%,0.17,0.66,14.38%,0.17,18.00,25.71%,4.50,7.50,48.39%,1.88,0.31,18.13%,0.08,0.00,0.00%,0.00,0.00,0.00%,0.00,9.33,15.30%,2.33,34.00,242.86%,8.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,4,5,1,0
Athlete 487,2009,1,5,119.7,63.00,4.57,4.59,88.00,23.00,1.71,,,70.33,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.50,53.07%,10.38,10.75,20.57%,2.69,0.67,14.66%,0.17,0.66,14.38%,0.17,18.00,25.71%,4.50,7.50,48.39%,1.88,0.31,18.13%,0.08,0.00,0.00%,0.00,0.00,0.00%,0.00,9.33,15.30%,2.33,34.00,242.86%,8.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,4,5,1,0
Athlete 488,2009,2,2,,59.00,5.22,5.15,69,18.00,2.07,,30,,39.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,1,0,0
Athlete 489,2009,0,2,186.00,65.00,5.73,5.49,62.00,16.00,2.22,,31.67,,inj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,1,0,0
Athlete 49,2003,1,6,,69.00,4.27,4.39,98.00,24.50,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,1,0,0
Athlete 490,2009,2,2,,54.50,5.40,5.24,64.00,15.50,2.05,,33.33,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,3.00,5.50%,3.00,0.24,4.65%,0.24,0.11,2.14%,0.11,2.00,3.13%,2.00,0.00,0.00%,0.00,0.03,1.49%,0.03,0.00,0.00%,0.00,1.00,3.01%,1.00,0.00,0.00%,0.00,15.00,1500.00%,15.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,1,2,1,0
Athlete 490,2009,2,3,84.8,57.50,5.16,5.13,66.00,15.50,2.02,,34.33,,16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,3.00,5.50%,3.00,0.24,4.65%,0.24,0.11,2.14%,0.11,2.00,3.13%,2.00,0.00,0.00%,0.00,0.03,1.49%,0.03,0.00,0.00%,0.00,1.00,3.01%,1.00,0.00,0.00%,0.00,15.00,1500.00%,15.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,1,2,1,0
Athlete 492,2009,0,2,118.70,62.25,5.59,6.15,58.00,11.00,2.31,,,68.67,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.70,20.81%,12.35,3.25,5.22%,1.63,0.24,4.43%,0.12,0.70,12.84%,0.35,4.00,7.02%,2.00,5.00,45.45%,2.50,0.06,2.67%,0.03,0.00,0.00%,0.00,0.00,0.00%,0.00,3.67,5.45%,1.84,5.00,20.83%,2.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 492,2009,0,4,143.40,64.25,5.66,5.61,57.00,13.00,2.26,,,71.00,24.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.70,20.81%,12.35,3.25,5.22%,1.63,0.24,4.43%,0.12,0.70,12.84%,0.35,4.00,7.02%,2.00,5.00,45.45%,2.50,0.06,2.67%,0.03,0.00,0.00%,0.00,0.00,0.00%,0.00,3.67,5.45%,1.84,5.00,20.83%,2.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 492,2009,0,4,,65.50,5.42,5.45,61.00,16.00,2.25,,,67.33,27.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.70,20.81%,12.35,3.25,5.22%,1.63,0.24,4.43%,0.12,0.70,12.84%,0.35,4.00,7.02%,2.00,5.00,45.45%,2.50,0.06,2.67%,0.03,0.00,0.00%,0.00,0.00,0.00%,0.00,3.67,5.45%,1.84,5.00,20.83%,2.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 493,2009,2,5,141.6,67,4.58,4.8,83,19,1.87,20.00,,,65.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,1,0,0
Athlete 494,2009,2,3,110.9,61.25,4.93,5.02,73,18.50,1.96,21.67,,,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.40,55.37%,20.47,10.00,16.33%,3.33,0.46,10.29%,0.15,0.60,13.57%,0.20,21.00,28.77%,7.00,8.50,45.95%,2.83,0.27,15.98%,0.09,1.33,6.33%,0.44,0.00,0.00%,0.00,0.00,0.00%,0.00,52.00,577.78%,17.33,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 494,2009,2,4,131,64.75,4.74,4.91,87,19.00,1.82,22.33,,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.40,55.37%,20.47,10.00,16.33%,3.33,0.46,10.29%,0.15,0.60,13.57%,0.20,21.00,28.77%,7.00,8.50,45.95%,2.83,0.27,15.98%,0.09,1.33,6.33%,0.44,0.00,0.00%,0.00,0.00,0.00%,0.00,52.00,577.78%,17.33,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 494,2009,2,6,153.6,69.75,4.60,4.61,91.00,21.50,1.76,,34.33,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.40,55.37%,20.47,10.00,16.33%,3.33,0.46,10.29%,0.15,0.60,13.57%,0.20,21.00,28.77%,7.00,8.50,45.95%,2.83,0.27,15.98%,0.09,1.33,6.33%,0.44,0.00,0.00%,0.00,0.00,0.00%,0.00,52.00,577.78%,17.33,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 494,2009,1,5,172.3,71.25,4.47,4.42,94.00,27.00,1.69,21,,,61.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.40,55.37%,20.47,10.00,16.33%,3.33,0.46,10.29%,0.15,0.60,13.57%,0.20,21.00,28.77%,7.00,8.50,45.95%,2.83,0.27,15.98%,0.09,1.33,6.33%,0.44,0.00,0.00%,0.00,0.00,0.00%,0.00,52.00,577.78%,17.33,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 495,2009,2,2,,54.50,5.21,5.30,71.00,15.00,2.08,,,,,7,,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,3.00,5.50%,3.00,0.08,1.54%,0.08,0.04,0.75%,0.04,2.00,2.90%,2.00,0.50,3.45%,0.50,0.04,1.96%,0.04,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,1.00,16.67%,1.00,0.00,0.00%,0.00,148.00,19.17%,148.00,1,2,1,0
Athlete 495,2009,2,3,109.7,57.50,5.29,5.34,69,14.50,2.04,,,,,6,467.00,772.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,3.00,5.50%,3.00,0.08,1.54%,0.08,0.04,0.75%,0.04,2.00,2.90%,2.00,0.50,3.45%,0.50,0.04,1.96%,0.04,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,1.00,16.67%,1.00,0.00,0.00%,0.00,148.00,19.17%,148.00,1,2,1,0
Athlete 496,2009,0,2,122.70,64.00,5.09,4.90,73.00,17.00,2.01,21.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.70,20.13%,12.35,1.25,1.95%,0.63,0.27,5.52%,0.14,0.31,6.33%,0.16,4.00,5.80%,2.00,1.50,9.68%,0.75,0.07,3.61%,0.03,0.33,1.57%,0.16,0.00,0.00%,0.00,0.00,0.00%,0.00,6.00,100.00%,3.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 496,2009,0,4,131.00,64.50,5.16,5.21,71.00,15.50,1.94,21,,,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.70,20.13%,12.35,1.25,1.95%,0.63,0.27,5.52%,0.14,0.31,6.33%,0.16,4.00,5.80%,2.00,1.50,9.68%,0.75,0.07,3.61%,0.03,0.33,1.57%,0.16,0.00,0.00%,0.00,0.00,0.00%,0.00,6.00,100.00%,3.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 496,2009,0,4,147.40,65.25,4.89,4.90,69.00,16.50,1.97,,32.67,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.70,20.13%,12.35,1.25,1.95%,0.63,0.27,5.52%,0.14,0.31,6.33%,0.16,4.00,5.80%,2.00,1.50,9.68%,0.75,0.07,3.61%,0.03,0.33,1.57%,0.16,0.00,0.00%,0.00,0.00,0.00%,0.00,6.00,100.00%,3.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 497,2009,1,5,,,,,,,,,32.00,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,1,0,0
Athlete 498,2009,2,5,90.2,55.25,4.88,4.93,71,15.5,2.02,,,66.33,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,1,0,0
Athlete 499,2009,2,2,,51.25,5.07,4.84,70,15.50,1.91,,,66,41.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.90,29.36%,5.48,5.25,10.24%,1.31,0.33,6.96%,0.08,0.07,1.45%,0.02,6.00,8.57%,1.50,1.50,9.68%,0.38,0.06,3.24%,0.02,0.00,0.00%,0.00,0.00,0.00%,0.00,4.00,6.06%,1.00,30.00,83.33%,7.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,4,4,1,0
Athlete 499,2009,2,3,74.6,53.50,4.74,4.89,72.00,16.00,1.91,,,70.00,36.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.90,29.36%,5.48,5.25,10.24%,1.31,0.33,6.96%,0.08,0.07,1.45%,0.02,6.00,8.57%,1.50,1.50,9.68%,0.38,0.06,3.24%,0.02,0.00,0.00%,0.00,0.00,0.00%,0.00,4.00,6.06%,1.00,30.00,83.33%,7.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,4,4,1,0
Athlete 499,2009,2,4,84,54.75,4.84,4.91,76,17.00,1.85,,,66.33,66.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.90,29.36%,5.48,5.25,10.24%,1.31,0.33,6.96%,0.08,0.07,1.45%,0.02,6.00,8.57%,1.50,1.50,9.68%,0.38,0.06,3.24%,0.02,0.00,0.00%,0.00,0.00,0.00%,0.00,4.00,6.06%,1.00,30.00,83.33%,7.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,4,4,1,0
Athlete 499,2009,2,6,96.5,56.50,4.82,4.85,73.00,16.00,1.90,,,,,20.00,543,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.90,29.36%,5.48,5.25,10.24%,1.31,0.33,6.96%,0.08,0.07,1.45%,0.02,6.00,8.57%,1.50,1.50,9.68%,0.38,0.06,3.24%,0.02,0.00,0.00%,0.00,0.00,0.00%,0.00,4.00,6.06%,1.00,30.00,83.33%,7.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,4,4,1,0
Athlete 5,2001,1,7,159.2,68.25,4.56,4.43,99.00,27.00,1.71,,27.67,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,1,0,0
Athlete 500,2009,0,2,98.90,59.75,5.18,5.38,69.00,14.50,1.97,20.00,,,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10,2.12%,0.00,1.00,1.67%,0.00,0.16,3.19%,0.00,0.47,9.57%,0.00,3.00,4.35%,0.00,4.50,31.03%,0.00,0.06,3.14%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,2,0,0
Athlete 500,2009,0,2,101.00,60.75,5.02,4.91,72.00,19.00,1.91,,,,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10,2.12%,0.00,1.00,1.67%,0.00,0.16,3.19%,0.00,0.47,9.57%,0.00,3.00,4.35%,0.00,4.50,31.03%,0.00,0.06,3.14%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,2,0,0
Athlete 501,2009,2,3,84.4,59.00,5.03,4.96,73.00,17.50,1.89,,32,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,1,0,0
Athlete 502,2009,0,2,134.80,63.25,5.09,5.14,78.00,20.00,2.04,,31.67,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.50,9.27%,6.25,0.25,0.40%,0.13,0.23,4.68%,0.12,0.29,5.98%,0.15,5.00,6.85%,2.50,0.00,0.00%,0.00,0.12,6.22%,0.06,0.00,0.00%,0.00,3.00,10.46%,1.50,0.00,0.00%,0.00,17.00,106.25%,8.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 502,2009,0,2,147.30,63.50,5.14,5.08,78.00,20.00,2.05,,31.67,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.50,9.27%,6.25,0.25,0.40%,0.13,0.23,4.68%,0.12,0.29,5.98%,0.15,5.00,6.85%,2.50,0.00,0.00%,0.00,0.12,6.22%,0.06,0.00,0.00%,0.00,3.00,10.46%,1.50,0.00,0.00%,0.00,17.00,106.25%,8.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 502,2009,0,4,146.50,63.25,4.91,4.85,73.00,20.00,1.93,,28.67,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.50,9.27%,6.25,0.25,0.40%,0.13,0.23,4.68%,0.12,0.29,5.98%,0.15,5.00,6.85%,2.50,0.00,0.00%,0.00,0.12,6.22%,0.06,0.00,0.00%,0.00,3.00,10.46%,1.50,0.00,0.00%,0.00,17.00,106.25%,8.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 503,2009,0,4,101.30,61.00,4.91,5.02,81.00,18.50,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,1,0,0
Athlete 504,2009,2,5,112.4,62,4.78,4.89,79,17.5,1.97,,,64.00,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,1,0,0
Athlete 505,2009,2,2,,55.50,5.10,5.14,76.00,17.00,2.00,,29.67,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.60,2.62%,1.30,5.00,9.01%,2.50,0.42,8.97%,0.21,0.43,9.13%,0.22,4.00,5.26%,2.00,1.50,9.09%,0.75,0.13,6.95%,0.06,0.00,0.00%,0.00,1.00,3.49%,0.50,0.00,0.00%,0.00,11.00,36.67%,5.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 505,2009,2,3,99.4,59.00,4.83,4.85,78,16.50,1.93,,28.67,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.60,2.62%,1.30,5.00,9.01%,2.50,0.42,8.97%,0.21,0.43,9.13%,0.22,4.00,5.26%,2.00,1.50,9.09%,0.75,0.13,6.95%,0.06,0.00,0.00%,0.00,1.00,3.49%,0.50,0.00,0.00%,0.00,11.00,36.67%,5.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
